HGNC:7228	MRC1	mmr
HGNC:726	ART4	dok1
HGNC:727	ARTN	nbn
HGNC:7326	MSH3	mrp1
HGNC:7329	MSH6	p160
HGNC:7372	MSMB	msp
HGNC:7394	MT1B	mt1
HGNC:7397	MT1E	mt1
HGNC:7398	MT1F	mt1
HGNC:7399	MT1G	mt1
HGNC:7400	MT1H	mt1
HGNC:7405	MT1X	mt1
HGNC:7463	MTNR1A	mt1
HGNC:7467	MTTP	abl
HGNC:7508	MUC1	mcd
HGNC:7508	MUC1	pemt
HGNC:7512	MUC2	mlp
HGNC:7531	MVP	lrp
HGNC:7585	MYL4	alc1
HGNC:7597	MYO1C	nmi
HGNC:7599	MYO1E	myo1c
HGNC:7632	NAGLU	nag
HGNC:7637	NAP1L1	nrp
HGNC:7670	NCOA3	rac3
HGNC:7679	NDRG1	drg1
HGNC:7685	NDUFA2	cd14
HGNC:7694	NDUFAB1	acp1
HGNC:76	ABL1	p150
HGNC:7750	NELL1	nrp1
HGNC:7751	NELL2	nrp2
HGNC:7758	NEU1	neu
HGNC:7761	NEURL1	neu
HGNC:7781	NFE2L1	nrf1
HGNC:7795	NFKB2	p105
HGNC:779	ATCAY	clac
HGNC:7849	NME1	nbs
HGNC:7867	NOP2	p120
HGNC:7869	NOL3	arc
HGNC:7873	NOS2	nos
HGNC:7889	NOX1	mox1
HGNC:7941	NPPC	cnp
HGNC:795	ATM	atdc
HGNC:7961	NR0B2	shp1
HGNC:7962	NR1D1	thra1
HGNC:7965	NR1H2	unr
HGNC:7968	NR1I2	par2
HGNC:7972	NR2C2	tak1
HGNC:7975	NR2F1	nr2f2
HGNC:7982	NR4A3	tec
HGNC:7983	NR5A1	sf1
HGNC:7997	NRG1	hrg
HGNC:8066	NUP62	p62
HGNC:8088	OAS3	p100
HGNC:8108	OCRL	inpp5f
HGNC:8117	TENM1	odz3
HGNC:8117	TENM1	tnm
HGNC:817	ATP2B4	atp2b2
HGNC:8489	ORC3	lat
HGNC:8508	OXSR1	osr1
HGNC:8536	P2RX5	lrh-1
HGNC:8542	P2RY4	unr
HGNC:857	ATP6V1E1	p31
HGNC:8604	PAPSS2	sk2
HGNC:8638	KAT2B	gcn5
HGNC:8652	PCBP4	cbp
HGNC:8670	PCDHA4	cnr1
HGNC:8672	PCDHA6	cnr2
HGNC:8746	PCSK4	pc4
HGNC:8765	PDCD6	alg2
HGNC:8769	MRPS30	pap
HGNC:8816	PDPK1	pdk1
HGNC:8830	PEMT	pnmt
HGNC:8866	PFDN1	pdf
HGNC:886	ATRX	rad54l
HGNC:8893	PGF	pigf
HGNC:8919	PHF1	phf2
HGNC:8923	PHGDH	pgd
HGNC:8980	PIK3R2	p85
HGNC:8982	PIK3R4	p150
HGNC:8985	SERPINA2	atr
HGNC:8995	PIP5K1B	mss4
HGNC:8999	PISD	psd
HGNC:9006	PITX3	ptx3
HGNC:9009	PKD2	pc2
HGNC:9020	PKLR	pk1
HGNC:9020	PKLR	pkr
HGNC:9089	PLRG1	prl1
HGNC:9099	PLXNA1	nov
HGNC:9119	PMPCB	mpp11
HGNC:9153	PNKD	mr1
HGNC:9153	PNKD	pdc
HGNC:9175	POLD1	cdc2
HGNC:9180	POLG2	polb
HGNC:9183	POLK	polq
HGNC:9191	POLR2D	rbp4
HGNC:9298	PPP1R9B	spn
HGNC:9314	PPP3CA	ccn1
HGNC:9327	PPY	pnp
HGNC:9352	PRDX1	pag
HGNC:9352	PRDX1	prx1
HGNC:9355	PRDX5	plp
HGNC:9355	PRDX5	prdx6
HGNC:9358	PREP	pep
HGNC:9362	PRG2	mbp
HGNC:9393	PRKCA	prkaca
HGNC:93	ACAT1	mat
HGNC:9405	PKN1	pak1
HGNC:9411	PRKCSH	pld1
HGNC:9449	PRNP	gss
HGNC:9451	PROC	apc
HGNC:9463	PRPS1L1	prps1
HGNC:946	MAGI1	bap1
HGNC:946	MAGI1	bap-1
HGNC:9479	LONP1	pim1
HGNC:9491	PRSS8	cap1
HGNC:9509	PSEN2	ps2
HGNC:9514	PSG1	sp1
HGNC:9519	PSG2	cea
HGNC:9521	PSG4	psg9
HGNC:9527	PSIP1	p52
HGNC:9527	PSIP1	p75
HGNC:9554	PSMD1	rpn2
HGNC:9555	PSMD10	p28
HGNC:9559	PSMD2	p97
HGNC:9565	PSMD7	p40
HGNC:9567	PSMD9	p27
HGNC:9588	PTEN	tep1
HGNC:9591	PTGDR	dp1
HGNC:9605	PTGS2	cox2
HGNC:9607	PTHLH	plp
HGNC:9612	PTK2B	pkb
HGNC:9630	PTN	harp
HGNC:9652	PTPN22	pep
HGNC:9664	PTPRA	lrp
HGNC:9664	PTPRA	ptpa
HGNC:9680	PTPRR	ptprq
HGNC:9683	PTPRU	ptpro
HGNC:9716	PXMP2	pmp22
HGNC:9717	PEX2	paf1
HGNC:977	BCAT2	bcam
HGNC:9834	RAI1	sms
HGNC:9836	GPRC5A	tig1
HGNC:9841	RALBP1	rip1
HGNC:9871	RASA1	p120
HGNC:9885	ARID4A	rbp1
HGNC:9886	KDM5A	rbp2
HGNC:9889	RBBP6	pact
HGNC:9893	RBL1	prb1
HGNC:9907	RBMS1	hcc-4
HGNC:9936	OPN1LW	cbp
HGNC:9951	REG1A	p19
HGNC:99	ASIC2	bnc1
